"i0","simulated_y","y","actual_response","cutoff","beta0","beta1","beta2","delta","modified_covariate","x2","eta","probability","residual","score_intercept","score_x1","score_x2","design_norm","score_norm","tukey_argument","robust_weight"
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.69,17.5710074081565,0.042010562831985,17.0500021267405,0.99999996061978,3.93802204346845e-08,3.93802204346845e-08,6.91950144992676e-07,1.65438522490873e-09,17.5994905103778,6.93071815836817e-07,6.93071815836817e-07,0.999999999999956
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.7,17.5810074081565,0.042010562831985,17.0600021267405,0.999999961011619,3.89883807096419e-08,3.89883807096419e-08,6.85455010088241e-07,1.63792381751976e-09,17.6094743355116,6.86564889489597e-07,6.86564889489597e-07,0.999999999999957
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.71,17.5910074081565,0.042010562831985,17.0700021267405,0.99999996139956,3.8600439854705e-08,3.8600439854705e-08,6.79020623442215e-07,1.62162620385834e-09,17.6194581789908,6.80118835710625e-07,6.80118835710625e-07,0.999999999999958
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.72,17.6010074081565,0.042010562831985,17.0800021267405,0.999999961783641,3.82163590754737e-08,3.82163590754737e-08,6.72646419200181e-07,1.60549075414989e-09,17.6294420407842,6.73733087330861e-07,6.73733087330861e-07,0.999999999999959
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.73,17.6110074081565,0.042010562831985,17.0900021267405,0.9999999621639,3.78360999635586e-08,3.78360999635586e-08,6.6633183675398e-07,1.58951585483634e-09,17.6394259208607,6.67407082441472e-07,6.67407082441472e-07,0.999999999999959
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.74,17.6210074081565,0.042010562831985,17.1000021267405,0.999999962540376,3.74596244927408e-08,3.74596244927408e-08,6.60076320693346e-07,1.57369990841485e-09,17.6494098191893,6.61140264345323e-07,6.61140264345323e-07,0.99999999999996
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.75,17.6310074081565,0.042010562831985,17.1100021267405,0.999999962913105,3.70868950151677e-08,3.70868950151677e-08,6.53879320757945e-07,1.55804133327794e-09,17.659393735739,6.54932081508864e-07,6.54932081508864e-07,0.999999999999961
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.76,17.6410074081565,0.042010562831985,17.1200021267405,0.999999963282126,3.67178742575894e-08,3.67178742575894e-08,6.47740291789893e-07,1.54253856355538e-09,17.669377670479,6.48781987514506e-07,6.48781987514506e-07,0.999999999999962
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.77,17.6510074081565,0.042010562831985,17.1300021267405,0.999999963647475,3.63525253176304e-08,3.63525253176304e-08,6.41658693686691e-07,1.52719004895764e-09,17.6793616233784,6.42689441013407e-07,6.42689441013407e-07,0.999999999999962
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.78,17.6610074081565,0.042010562831985,17.1400021267405,0.999999964009188,3.59908116601009e-08,3.59908116601009e-08,6.35633991354606e-07,1.51199425462081e-09,17.6893455944065,6.36653905678719e-07,6.36653905678719e-07,0.999999999999963
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.79,17.6710074081565,0.042010562831985,17.1500021267405,0.999999964367303,3.56326971133411e-08,3.56326971133411e-08,6.29665654662448e-07,1.49694966095311e-09,17.6993295835326,6.30674850159214e-07,6.30674850159214e-07,0.999999999999964
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.8,17.6810074081565,0.042010562831985,17.1600021267405,0.999999964721854,3.52781458656056e-08,3.52781458656056e-08,6.23753158395798e-07,1.48205476348296e-09,17.709313590726,6.24751748033385e-07,6.24751748033385e-07,0.999999999999964
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.81,17.6910074081565,0.042010562831985,17.1700021267405,0.999999965072878,3.4927122461482e-08,3.4927122461482e-08,6.17895982211667e-07,1.46730807270853e-09,17.7192976159564,6.18884077763955e-07,6.18884077763955e-07,0.999999999999965
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.82,17.7010074081565,0.042010562831985,17.1800021267405,0.999999965420408,3.45795917983446e-08,3.45795917983446e-08,6.12093610593526e-07,1.45270811394875e-09,17.7292816591931,6.13071322652776e-07,6.13071322652776e-07,0.999999999999966
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.83,17.7110074081565,0.042010562831985,17.1900021267405,0.999999965764481,3.42355191228448e-08,3.42355191228448e-08,6.06345532806787e-07,1.4382534271959e-09,17.7392657204058,6.07312970796177e-07,6.07312970796177e-07,0.999999999999966
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.84,17.7210074081565,0.042010562831985,17.2000021267405,0.99999996610513,3.3894870027435e-08,3.3894870027435e-08,6.00651242854677e-07,1.42394256696952e-09,17.7492497995641,6.01608515040703e-07,6.01608515040703e-07,0.999999999999967
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.85,17.7310074081565,0.042010562831985,17.2100021267405,0.99999996644239,3.35576104469294e-08,3.35576104469294e-08,5.95010239434535e-07,1.409774102172e-09,17.7592338966378,5.95957452939276e-07,5.95957452939276e-07,0.999999999999968
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.86,17.7410074081565,0.042010562831985,17.2200021267405,0.999999966776293,3.32237066550954e-08,3.32237066550954e-08,5.89422025894465e-07,1.39574661594532e-09,17.7692180115967,5.90359286707726e-07,5.90359286707726e-07,0.999999999999968
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.87,17.7510074081565,0.042010562831985,17.2300021267405,0.999999967106875,3.2893125261282e-08,3.2893125261282e-08,5.83886110190436e-07,1.38185870552944e-09,17.7792021444106,5.84813523181753e-07,5.84813523181753e-07,0.999999999999969
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.88,17.7610074081565,0.042010562831985,17.2400021267405,0.999999967434167,3.25658332070814e-08,3.25658332070814e-08,5.78402004843762e-07,1.36810898212204e-09,17.7891862950496,5.79319673774283e-07,5.79319673774283e-07,0.999999999999969
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.89,17.7710074081565,0.042010562831985,17.2500021267405,0.999999967758202,3.22417977630216e-08,3.22417977630216e-08,5.72969226898941e-07,1.35449607073957e-09,17.7991704634835,5.73877254433182e-07,5.73877254433182e-07,0.99999999999997
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.9,17.7810074081565,0.042010562831985,17.2600021267405,0.999999968079013,3.19209865252945e-08,3.19209865252945e-08,5.67587297881926e-07,1.34101861007983e-09,17.8091546496824,5.684857855994e-07,5.684857855994e-07,0.99999999999997
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.91,17.7910074081565,0.042010562831985,17.2700021267405,0.999999968396633,3.1603367412515e-08,3.1603367412515e-08,5.62255743758745e-07,1.32767525238577e-09,17.8191388536166,5.63144792165466e-07,5.63144792165466e-07,0.999999999999971
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.92,17.8010074081565,0.042010562831985,17.2800021267405,0.999999968711091,3.12889086625135e-08,3.12889086625135e-08,5.56974094894534e-07,1.31446466331076e-09,17.8291230752562,5.57853803434401e-07,5.57853803434401e-07,0.999999999999972
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.93,17.8110074081565,0.042010562831985,17.2900021267405,0.999999969022421,3.09775788291587e-08,3.09775788291587e-08,5.51741886012896e-07,1.30138552178514e-09,17.8391073145714,5.52612353078956e-07,5.52612353078956e-07,0.999999999999972
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.94,17.8210074081565,0.042010562831985,17.3000021267405,0.999999969330653,3.06693467792136e-08,3.06693467792136e-08,5.46558656155686e-07,1.28843651988409e-09,17.8490915715327,5.47419979101274e-07,5.47419979101274e-07,0.999999999999973
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.95,17.8310074081565,0.042010562831985,17.3100021267405,0.999999969635818,3.0364181689222e-08,3.0364181689222e-08,5.41423948643126e-07,1.27561636269687e-09,17.8590758461103,5.42276223792889e-07,5.42276223792889e-07,0.999999999999973
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.96,17.8410074081565,0.042010562831985,17.3200021267405,0.999999969937947,3.00620530424264e-08,3.00620530424264e-08,5.36337311034323e-07,1.26292376819732e-09,17.8690601382749,5.37180633695127e-07,5.37180633695127e-07,0.999999999999974
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.97,17.8510074081565,0.042010562831985,17.3300021267405,0.999999970237069,2.97629306257157e-08,2.97629306257157e-08,5.31298295088099e-07,1.25035746711564e-09,17.8790444479969,5.32132759559819e-07,5.32132759559819e-07,0.999999999999974
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.98,17.8610074081565,0.042010562831985,17.3400021267405,0.999999970533215,2.94667845266042e-08,2.94667845266042e-08,5.26306456724229e-07,1.23791620281147e-09,17.8890287752469,5.27132156310422e-07,5.27132156310422e-07,0.999999999999975
74,0,1,FALSE,4.685061,-0.5,1,-0.5,17.99,17.8710074081565,0.042010562831985,17.3500021267405,0.999999970826415,2.91735851302408e-08,2.91735851302408e-08,5.21361355985017e-07,1.22559873114824e-09,17.8990131199956,5.22178383003488e-07,5.22178383003488e-07,0.999999999999975
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18,17.8810074081565,0.042010562831985,17.3600021267405,0.999999971116697,2.88833031164465e-08,2.88833031164465e-08,5.16462556997209e-07,1.21340382036874e-09,17.9089974822137,5.17271002790455e-07,5.17271002790455e-07,0.999999999999976
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.01,17.8910074081565,0.042010562831985,17.3700021267405,0.99999997140409,2.8595909456783e-08,2.8595909456783e-08,5.11609627934276e-07,1.20133025097194e-09,17.9189818618721,5.1240958287983e-07,5.1240958287983e-07,0.999999999999976
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.02,17.9010074081565,0.042010562831985,17.3800021267405,0.999999971688625,2.83113754116497e-08,2.83113754116497e-08,5.0680214097904e-07,1.18937681559102e-09,17.9289662589415,5.07593694499693e-07,5.07593694499693e-07,0.999999999999976
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.03,17.9110074081565,0.042010562831985,17.3900021267405,0.999999971970328,2.80296725274101e-08,2.80296725274101e-08,5.02039672286643e-07,1.17754231887273e-09,17.938950673393,5.02822912860568e-07,5.02822912860568e-07,0.999999999999977
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.04,17.9210074081565,0.042010562831985,17.4000021267405,0.999999972249227,2.77507726335458e-08,2.77507726335458e-08,4.9732180194784e-07,1.1658255773577e-09,17.9489351051974,4.98096817118602e-07,4.98096817118602e-07,0.999999999999977
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.05,17.9310074081565,0.042010562831985,17.4100021267405,0.999999972525352,2.74746478398392e-08,2.74746478398392e-08,4.92648113952648e-07,1.15422541936223e-09,17.958919554326,4.93414990339109e-07,4.93414990339109e-07,0.999999999999978
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.06,17.9410074081565,0.042010562831985,17.4200021267405,0.99999997279873,2.7201270533586e-08,2.7201270533586e-08,4.88018196154336e-07,1.14274068486104e-09,17.9689040207497,4.88777019460455e-07,4.88777019460455e-07,0.999999999999978
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.07,17.9510074081565,0.042010562831985,17.4300021267405,0.999999973069387,2.6930613376832e-08,2.6930613376832e-08,4.8343164023371e-07,1.1313702253713e-09,17.9788885044398,4.84182495258239e-07,4.84182495258239e-07,0.999999999999979
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.08,17.9610074081565,0.042010562831985,17.4400021267405,0.999999973337351,2.66626493036404e-08,2.66626493036404e-08,4.78888041663763e-07,1.12011290383776e-09,17.9888730053676,4.79631012309838e-07,4.79631012309838e-07,0.999999999999979
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.09,17.9710074081565,0.042010562831985,17.4500021267405,0.999999973602648,2.63973515173845e-08,2.63973515173845e-08,4.74386999674628e-07,1.10896759451908e-09,17.9988575235042,4.75122168959262e-07,4.75122168959262e-07,0.999999999999979
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.1,17.9810074081565,0.042010562831985,17.4600021267405,0.999999973865306,2.61346934880694e-08,2.61346934880694e-08,4.69928117218876e-07,1.09793318287521e-09,18.0088420588212,4.70655567282346e-07,4.70655567282346e-07,0.99999999999998
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.11,17.9910074081565,0.042010562831985,17.4700021267405,0.999999974125351,2.58746489496772e-08,2.58746489496772e-08,4.65511000937091e-07,1.08700856545597e-09,18.01882661129,4.6623081305223e-07,4.6623081305223e-07,0.99999999999998
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.12,18.0010074081565,0.042010562831985,17.4800021267405,0.999999974382808,2.56171918975412e-08,2.56171918975412e-08,4.61135261123806e-07,1.07619264979067e-09,18.028811180882,4.6184751570519e-07,4.6184751570519e-07,0.99999999999998
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.13,18.0110074081565,0.042010562831985,17.4900021267405,0.999999974637704,2.5362296585746e-08,2.5362296585746e-08,4.56800511693733e-07,1.06548435427892e-09,18.0387957675688,4.57505288306779e-07,4.57505288306779e-07,0.999999999999981
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.14,18.0210074081565,0.042010562831985,17.5000021267405,0.999999974890063,2.51099375245517e-08,2.51099375245517e-08,4.52506370148293e-07,1.0548826080824e-09,18.0487803713221,4.53203747518252e-07,4.53203747518252e-07,0.999999999999981
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.15,18.0310074081565,0.042010562831985,17.5100021267405,0.999999975139911,2.48600894778457e-08,2.48600894778457e-08,4.48252457542469e-07,1.04438635101781e-09,18.0587649921135,4.48942513563329e-07,4.48942513563329e-07,0.999999999999982
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.16,18.0410074081565,0.042010562831985,17.5200021267405,0.999999975387272,2.46127274606187e-08,2.46127274606187e-08,4.44038398451959e-07,1.03399453345084e-09,18.0687496299148,4.44721210195248e-07,4.44721210195248e-07,0.999999999999982
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.17,18.0510074081565,0.042010562831985,17.5300021267405,0.999999975632173,2.43678267364669e-08,2.43678267364669e-08,4.39863820940637e-07,1.02370611619127e-09,18.0787342846979,4.40539464664141e-07,4.40539464664141e-07,0.999999999999982
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.18,18.0610074081565,0.042010562831985,17.5400021267405,0.999999975874637,2.41253628151171e-08,2.41253628151171e-08,4.35728356528294e-07,1.01352007038891e-09,18.0887189564345,4.36396907684669e-07,4.36396907684669e-07,0.999999999999983
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.19,18.0710074081565,0.042010562831985,17.5500021267405,0.999999976114689,2.38853114499788e-08,2.38853114499788e-08,4.31631640158692e-07,1.00343537743087e-09,18.0987036450967,4.32293173404002e-07,4.32293173404002e-07,0.999999999999983
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.2,18.0810074081565,0.042010562831985,17.5600021267405,0.999999976352351,2.36476486357187e-08,2.36476486357187e-08,4.27573310167911e-07,9.93451028839564e-10,18.1086883506564,4.28227899370055e-07,4.28227899370055e-07,0.999999999999983
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.21,18.0910074081565,0.042010562831985,17.5700021267405,0.999999976587649,2.3412350605861e-08,2.3412350605861e-08,4.23553008252988e-07,9.83566026171984e-10,18.1186730730857,4.24200726500056e-07,4.24200726500056e-07,0.999999999999984
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.22,18.1010074081565,0.042010562831985,17.5800021267405,0.999999976820606,2.31793938304097e-08,2.31793938304097e-08,4.19570379440823e-07,9.73779380919753e-10,18.1286578123568,4.20211299049352e-07,4.20211299049352e-07,0.999999999999984
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.23,18.1110074081565,0.042010562831985,17.5900021267405,0.999999977051245,2.29487550134964e-08,2.29487550134964e-08,4.15625072057402e-07,9.64090114410321e-10,18.1386425684418,4.16259264580548e-07,4.16259264580548e-07,0.999999999999984
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.24,18.1210074081565,0.042010562831985,17.6000021267405,0.999999977279589,2.27204110910506e-08,2.27204110910506e-08,4.11716737697289e-07,9.5449725770911e-10,18.1486273413129,4.12344273932911e-07,4.12344273932911e-07,0.999999999999984
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.25,18.1310074081565,0.042010562831985,17.6100021267405,0.999999977505661,2.24943392284928e-08,2.24943392284928e-08,4.07845031193388e-07,9.44999851522581e-10,18.1586121309426,4.08465981192046e-07,4.08465981192046e-07,0.999999999999985
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.26,18.1410074081565,0.042010562831985,17.6200021267405,0.999999977729483,2.22705168184514e-08,2.22705168184514e-08,4.04009610587e-07,9.35596946102329e-10,18.1685969373031,4.04624043659871e-07,4.04624043659871e-07,0.999999999999985
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.27,18.1510074081565,0.042010562831985,17.6300021267405,0.999999977951078,2.20489214785016e-08,2.20489214785016e-08,4.00210137098144e-07,9.26287601150097e-10,18.1785817603668,4.0081812182485e-07,4.0081812182485e-07,0.999999999999985
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.28,18.1610074081565,0.042010562831985,17.6400021267405,0.999999978170469,2.18295310489282e-08,2.18295310489282e-08,3.96446275096168e-07,9.17070885723767e-10,18.1885666001064,3.97047879332521e-07,3.97047879332521e-07,0.999999999999986
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.29,18.1710074081565,0.042010562831985,17.6500021267405,0.999999978387676,2.16123235905081e-08,2.16123235905081e-08,3.92717692070598e-07,9.07945878144232e-10,18.1985514564942,3.93312982956265e-07,3.93312982956265e-07,0.999999999999986
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.3,18.1810074081565,0.042010562831985,17.6600021267405,0.999999978602722,2.13972773823171e-08,2.13972773823171e-08,3.89024058602286e-07,8.98911665903243e-10,18.208536329503,3.89613102568373e-07,3.89613102568373e-07,0.999999999999986
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.31,18.1910074081565,0.042010562831985,17.6700021267405,0.999999978815629,2.11843709195582e-08,2.11843709195582e-08,3.85365048334818e-07,8.89967345572175e-10,18.2185212191054,3.8594791111137e-07,3.8594791111137e-07,0.999999999999986
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.32,18.2010074081565,0.042010562831985,17.6800021267405,0.999999979026417,2.09735829114103e-08,2.09735829114103e-08,3.81740337946163e-07,8.8111202271165e-10,18.2285061252741,3.82317084569588e-07,3.82317084569588e-07,0.999999999999987
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.33,18.2110074081565,0.042010562831985,17.6900021267405,0.999999979235108,2.07648922788996e-08,2.07648922788996e-08,3.78149607120613e-07,8.72344811782114e-10,18.238491047982,3.78720301941022e-07,3.78720301941022e-07,0.999999999999987
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.34,18.2210074081565,0.042010562831985,17.7000021267405,0.999999979441722,2.05582781527915e-08,2.05582781527915e-08,3.74592538520956e-07,8.63664836055272e-10,18.2484759872019,3.75157245209432e-07,3.75157245209432e-07,0.999999999999987
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.35,18.2310074081565,0.042010562831985,17.7100021267405,0.99999997964628,2.03537198715039e-08,2.03537198715039e-08,3.7106881776093e-07,8.55071227526438e-10,18.2584609429066,3.71627599316717e-07,3.71627599316717e-07,0.999999999999987
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.36,18.2410074081565,0.042010562831985,17.7200021267405,0.999999979848803,2.01511969790407e-08,2.01511969790407e-08,3.67578133377903e-07,8.46563126827697e-10,18.2684459150692,3.68131052135512e-07,3.68131052135512e-07,0.999999999999988
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.37,18.2510074081565,0.042010562831985,17.7300021267405,0.999999980049311,1.99506892229462e-08,1.99506892229462e-08,3.64120176805819e-07,8.38139683141987e-10,18.2784309036627,3.6466729444207e-07,3.6466729444207e-07,0.999999999999988
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.38,18.2610074081565,0.042010562831985,17.7400021267405,0.999999980247823,1.97521765522803e-08,1.97521765522803e-08,3.60694642348405e-07,8.29800054118032e-10,18.2884159086602,3.61236019889388e-07,3.61236019889388e-07,0.999999999999988
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.39,18.2710074081565,0.042010562831985,17.7500021267405,0.999999980444361,1.95556391156128e-08,1.95556391156128e-08,3.57301227152596e-07,8.21543405786074e-10,18.2984009300348,3.57836924980554e-07,3.57836924980554e-07,0.999999999999988
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.4,18.2810074081565,0.042010562831985,17.7600021267405,0.999999980638943,1.93610572590385e-08,1.93610572590385e-08,3.53939631182225e-07,8.13368912474496e-10,18.3083859677597,3.54469709042373e-07,3.54469709042373e-07,0.999999999999988
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.41,18.2910074081565,0.042010562831985,17.7700021267405,0.999999980831588,1.91684115242118e-08,1.91684115242118e-08,3.5060955719195e-07,8.05275756727245e-10,18.3183710218083,3.51134074199217e-07,3.51134074199217e-07,0.999999999999989
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.42,18.3010074081565,0.042010562831985,17.7800021267405,0.999999981022317,1.89776826464012e-08,1.89776826464012e-08,3.47310710701431e-07,7.97263129222107e-10,18.3283560921537,3.47829725347127e-07,3.47829725347127e-07,0.999999999999989
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.43,18.3110074081565,0.042010562831985,17.7900021267405,0.999999981211149,1.87888515525619e-08,1.87888515525619e-08,3.44042799969713e-07,7.89330228689741e-10,18.3383411787695,3.44556370128132e-07,3.44556370128132e-07,0.999999999999989
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.44,18.3210074081565,0.042010562831985,17.8000021267405,0.999999981398101,1.86018993594294e-08,1.86018993594294e-08,3.40805535969888e-07,7.81476261833571e-10,18.3483262816289,3.41313718904835e-07,3.41313718904835e-07,0.999999999999989
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.45,18.3310074081565,0.042010562831985,17.8100021267405,0.999999981583193,1.84168073716306e-08,1.84168073716306e-08,3.37598632363951e-07,7.7370044325045e-10,18.3583114007056,3.38101484735204e-07,3.38101484735204e-07,0.99999999999999
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.46,18.3410074081565,0.042010562831985,17.8200021267405,0.999999981766443,1.82335570798146e-08,1.82335570798146e-08,3.34421805477924e-07,7.66001995352137e-10,18.3682965359731,3.34919383347626e-07,3.34919383347626e-07,0.99999999999999
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.47,18.3510074081565,0.042010562831985,17.8300021267405,0.99999998194787,1.80521301588016e-08,1.80521301588016e-08,3.31274774277174e-07,7.58380148287507e-10,18.3782816874049,3.31767133116154e-07,3.31767133116154e-07,0.99999999999999
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.48,18.3610074081565,0.042010562831985,17.8400021267405,0.999999982127492,1.78725084657501e-08,1.78725084657501e-08,3.28157260341977e-07,7.50834139865577e-10,18.3882668549749,3.2864445503601e-07,3.2864445503601e-07,0.99999999999999
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.49,18.3710074081565,0.042010562831985,17.8500021267405,0.999999982305326,1.76946740383432e-08,1.76946740383432e-08,3.25068987843318e-07,7.43363215479312e-10,18.3982520386566,3.25551072699311e-07,3.25551072699311e-07,0.99999999999999
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.5,18.3810074081565,0.042010562831985,17.8600021267405,0.999999982481391,1.75186090929919e-08,1.75186090929919e-08,3.22009683518881e-07,7.35966628030119e-10,18.4082372384238,3.22486712271003e-07,3.22486712271003e-07,0.99999999999999
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.51,18.3910074081565,0.042010562831985,17.8700021267405,0.999999982655704,1.73442960230566e-08,1.73442960230566e-08,3.18979076649294e-07,7.28643637853168e-10,18.4182224542505,3.19451102465029e-07,3.19451102465029e-07,0.999999999999991
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.52,18.4010074081565,0.042010562831985,17.8800021267405,0.999999982828283,1.7171717397087e-08,1.7171717397087e-08,3.15976899034567e-07,7.21393512643412e-10,18.4282076861104,3.16443974520714e-07,3.16443974520714e-07,0.999999999999991
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.53,18.4110074081565,0.042010562831985,17.8900021267405,0.999999982999144,1.70008559570785e-08,1.70008559570785e-08,3.13002884970773e-07,7.14215527382372e-10,18.4381929339776,3.13465062179376e-07,3.13465062179376e-07,0.999999999999991
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.54,18.4210074081565,0.042010562831985,17.9000021267405,0.999999983168305,1.68316946167464e-08,1.68316946167464e-08,3.10056771226913e-07,7.07108964265608e-10,18.4481781978261,3.10514101661128e-07,3.10514101661128e-07,0.999999999999991
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.55,18.4310074081565,0.042010562831985,17.9100021267405,0.999999983335784,1.66642164598173e-08,1.66642164598173e-08,3.07138297022017e-07,7.00073112630955e-10,18.4581634776299,3.07590831641919e-07,3.07590831641919e-07,0.999999999999991
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.56,18.4410074081565,0.042010562831985,17.9200021267405,0.999999983501595,1.6498404738338e-08,1.6498404738338e-08,3.04247204002455e-07,6.93107268887467e-10,18.4681487733631,3.04694993230784e-07,3.04694993230784e-07,0.999999999999992
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.57,18.4510074081565,0.042010562831985,17.9300021267405,0.999999983665757,1.63342428709995e-08,1.63342428709995e-08,3.01383236219439e-07,6.86210736445027e-10,18.4781340849999,3.01826329947282e-07,3.01826329947282e-07,0.999999999999992
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.58,18.4610074081565,0.042010562831985,17.9400021267405,0.999999983828286,1.617171444148e-08,1.617171444148e-08,2.98546140106753e-07,6.79382825644714e-10,18.4881194125146,2.98984587699168e-07,2.98984587699168e-07,0.999999999999992
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.59,18.4710074081565,0.042010562831985,17.9500021267405,0.999999983989197,1.60108031968025e-08,1.60108031968025e-08,2.95735664458675e-07,6.72622853689818e-10,18.4981047558814,2.96169514760253e-07,2.96169514760253e-07,0.999999999999992
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.6,18.4810074081565,0.042010562831985,17.9600021267405,0.999999984148507,1.58514930457103e-08,1.58514930457103e-08,2.92951560408113e-07,6.65930144577586e-10,18.5080901150747,2.93380861748486e-07,2.93380861748486e-07,0.999999999999992
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.61,18.4910074081565,0.042010562831985,17.9700021267405,0.999999984306232,1.56937680570569e-08,1.56937680570569e-08,2.90193581404929e-07,6.59304029031589e-10,18.5180754900688,2.90618381604211e-07,2.90618381604211e-07,0.999999999999992
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.62,18.5010074081565,0.042010562831985,17.9800021267405,0.999999984462387,1.55376124582134e-08,1.55376124582134e-08,2.87461483194471e-07,6.52743844434807e-10,18.5280608808383,2.8788182956865e-07,2.8788182956865e-07,0.999999999999992
74,0,1,FALSE,4.685061,-0.5,1,-0.5,18.63,18.5110074081565,0.042010562831985,17.9900021267405,0.999999984616989,1.53830106334915e-08,1.53830106334915e-08,2.8475502379631e-07,6.46248934763386e-10,18.5380462873576,2.85170963162579e-07,2.85170963162579e-07,0.999999999999993
